Age,IsAdult,Job,Qualification,MaritalStatus,Gender,BankBalance,Salary
36,1,PrivateJob,Bachelor,Married,Male,160728,<=50K
63,1,GovtJob,Bachelor,UnMarried,Female,109849,<=50K
28,1,PrivateJob,School,Married,Male,339897,<=50K
28,1,SelfEmployed,Bachelor,UnMarried,Male,37215,<=50K
49,1,PrivateJob,Bachelor,UnMarried,Female,371299,<=50K
43,1,PrivateJob,Bachelor,Married,Male,421837,<=50K
38,1,PrivateJob,Bachelor,Married,Male,29702,>50K
39,1,PrivateJob,Bachelor,UnMarried,Male,117381,<=50K
42,1,SelfEmployed,Bachelor,Divorced,Female,240027,<=50K
40,1,PrivateJob,Bachelor,Married,Male,338740,<=50K
45,1,SelfEmployed,Bachelor,Divorced,Female,28359,<=50K
29,1,SelfEmployed,Bachelor,Divorced,Female,315026,<=50K
24,1,GovtJob,Bachelor,UnMarried,Male,314525,<=50K
30,1,PrivateJob,Bachelor,Married,Male,173005,>50K
44,1,PrivateJob,Bachelor,Married,Male,286750,<=50K
40,1,PrivateJob,Bachelor,Married,Male,163985,<=50K
30,1,PrivateJob,Bachelor,UnMarried,Female,219318,<=50K
42,1,PrivateJob,Masters,Divorced,Female,44121,<=50K
52,1,SelfEmployed,Bachelor,Divorced,Female,103794,<=50K
42,1,PrivateJob,Bachelor,Married,Male,310632,>50K
39,1,PrivateJob,Bachelor,Married,Male,153976,>50K
43,1,PrivateJob,Bachelor,Divorced,Male,174575,<=50K
62,1,SelfEmployed,Bachelor,Married,Male,82388,<=50K
30,1,PrivateJob,Bachelor,Married,Male,207253,<=50K
83,1,SelfEmployed,Bachelor,Widowed,Female,251951,<=50K
39,1,PrivateJob,Bachelor,Married,Male,746786,>50K
41,1,PrivateJob,Bachelor,Married,Female,308296,<=50K
49,1,PrivateJob,Masters,Married,Female,101825,>50K
25,1,PrivateJob,School,Married,Male,109009,<=50K
48,1,PrivateJob,School,Married,Male,413363,<=50K
59,1,SelfEmployed,Bachelor,Divorced,Male,117751,<=50K
44,1,GovtJob,Bachelor,UnMarried,Male,296326,<=50K
36,1,PrivateJob,School,Divorced,Male,208358,<=50K
40,1,PrivateJob,Bachelor,UnMarried,Male,120277,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,193219,<=50K
41,1,PrivateJob,Bachelor,Divorced,Female,86399,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Female,215251,<=50K
67,1,SelfEmployed,Bachelor,Married,Male,124470,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Male,228649,<=50K
50,1,SelfEmployed,Bachelor,Married,Male,386397,<=50K
48,1,PrivateJob,Masters,Divorced,Male,96798,<=50K
55,1,SelfEmployed,Bachelor,Married,Male,106707,>50K
29,1,PrivateJob,Bachelor,UnMarried,Male,159768,<=50K
50,1,PrivateJob,Bachelor,Divorced,Female,139464,<=50K
64,1,GovtJob,School,Married,Male,550848,>50K
49,1,PrivateJob,School,Divorced,Male,68505,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Male,122215,<=50K
30,1,PrivateJob,Bachelor,Divorced,Female,159442,<=50K
37,1,PrivateJob,Bachelor,Married,Male,80638,<=50K
52,1,PrivateJob,Bachelor,Married,Male,192390,>50K
22,1,PrivateJob,Bachelor,UnMarried,Male,191324,<=50K
77,1,SelfEmployed,Bachelor,Widowed,Female,147284,<=50K
19,1,GovtJob,Bachelor,UnMarried,Male,73009,<=50K
52,1,PrivateJob,Bachelor,Divorced,Male,177858,>50K
42,1,PrivateJob,Bachelor,Married,Female,163003,<=50K
35,1,PrivateJob,Bachelor,Divorced,Female,95551,<=50K
27,1,PrivateJob,Bachelor,UnMarried,Female,125298,<=50K
54,1,GovtJob,Bachelor,UnMarried,Female,198186,<=50K
37,1,PrivateJob,Bachelor,Married,Male,295949,<=50K
37,1,PrivateJob,School,Married,Male,182668,<=50K
28,1,PrivateJob,School,Married,Male,124905,<=50K
63,1,PrivateJob,Bachelor,Married,Male,171635,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Male,376240,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Female,157391,<=50K
23,1,SelfEmployed,Bachelor,UnMarried,Male,114357,<=50K
44,1,PrivateJob,Bachelor,UnMarried,Female,178134,>50K
31,1,PrivateJob,Bachelor,Married,Male,207201,>50K
35,1,PrivateJob,Bachelor,UnMarried,Male,124483,>50K
64,1,PrivateJob,Bachelor,Divorced,Female,102103,<=50K
40,1,PrivateJob,Bachelor,Married,Male,92036,>50K
59,1,GovtJob,Bachelor,Divorced,Female,236426,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Female,400966,<=50K
40,1,PrivateJob,Bachelor,UnMarried,Female,404573,<=50K
35,1,PrivateJob,School,Married,Male,227571,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Female,145917,<=50K
35,1,GovtJob,Bachelor,UnMarried,Male,190226,<=50K
28,1,PrivateJob,Bachelor,Married,Male,356555,<=50K
28,1,PrivateJob,Bachelor,Divorced,Male,66473,<=50K
37,1,SelfEmployed,Bachelor,Married,Male,172256,<=50K
72,1,SelfEmployed,Doctorate,Married,Male,118902,>50K
25,1,SelfEmployed,Bachelor,UnMarried,Male,163039,<=50K
37,1,PrivateJob,Bachelor,Divorced,Female,89559,<=50K
19,1,SelfEmployed,Bachelor,UnMarried,Female,35507,<=50K
31,1,PrivateJob,Bachelor,Divorced,Female,163303,<=50K
41,1,PrivateJob,Bachelor,UnMarried,Female,192712,<=50K
31,1,PrivateJob,School,Married,Male,381153,>50K
44,1,PrivateJob,Bachelor,Married,Male,222434,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Male,34706,<=50K
57,1,SelfEmployed,Bachelor,Married,Male,47857,<=50K
26,1,PrivateJob,Bachelor,Divorced,Female,195216,<=50K
44,1,SelfEmployed,Bachelor,Married,Male,103643,<=50K
29,1,GovtJob,Bachelor,UnMarried,Male,329426,<=50K
36,1,PrivateJob,Bachelor,Married,Male,183612,>50K
40,1,PrivateJob,Bachelor,Married,Male,184105,>50K
21,1,PrivateJob,Bachelor,UnMarried,Male,211385,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,61777,<=50K
34,1,SelfEmployed,Bachelor,Divorced,Male,320194,>50K
24,1,PrivateJob,Bachelor,UnMarried,Female,199444,<=50K
28,1,PrivateJob,School,Divorced,Female,312588,<=50K
35,1,PrivateJob,Bachelor,Divorced,Male,168675,<=50K
35,1,PrivateJob,Bachelor,Divorced,Male,87556,<=50K
38,1,GovtJob,Bachelor,UnMarried,Female,220421,<=50K
44,1,GovtJob,Bachelor,Divorced,Female,404599,<=50K
39,1,PrivateJob,Bachelor,Married,Female,99065,>50K
57,1,GovtJob,Bachelor,Divorced,Female,109973,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Female,246652,<=50K
29,1,PrivateJob,Bachelor,Married,Male,57423,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Male,291248,<=50K
50,1,PrivateJob,Bachelor,Widowed,Female,163708,<=50K
51,1,SelfEmployed,Bachelor,Married,Male,240358,<=50K
28,1,PrivateJob,Bachelor,Divorced,Male,25955,<=50K
44,1,PrivateJob,Bachelor,Married,Male,101593,<=50K
29,1,SelfEmployed,Bachelor,UnMarried,Male,227890,<=50K
31,1,PrivateJob,Bachelor,Divorced,Male,225053,<=50K
27,1,PrivateJob,Bachelor,Married,Male,228472,>50K
34,1,PrivateJob,Bachelor,Married,Male,245378,<=50K
50,1,SelfEmployed,Bachelor,Married,Male,156623,>50K
27,1,PrivateJob,Bachelor,Married,Male,35032,>50K
31,1,PrivateJob,Bachelor,UnMarried,Female,258849,<=50K
46,1,PrivateJob,Bachelor,Married,Male,190115,>50K
39,1,PrivateJob,Bachelor,UnMarried,Female,63910,<=50K
40,1,PrivateJob,Bachelor,Married,Male,510072,>50K
28,1,PrivateJob,School,Divorced,Male,210867,<=50K
18,0,PrivateJob,Bachelor,UnMarried,Female,263024,<=50K
51,1,PrivateJob,Bachelor,Divorced,Female,306785,<=50K
58,1,SelfEmployed,Bachelor,Divorced,Male,104333,<=50K
66,1,PrivateJob,Bachelor,Married,Male,340734,<=50K
36,1,SelfEmployed,Bachelor,Married,Female,288585,<=50K
38,1,PrivateJob,School,Divorced,Female,241765,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Male,111058,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Female,104662,<=50K
90,1,PrivateJob,School,UnMarried,Male,313986,<=50K
41,1,GovtJob,Bachelor,Divorced,Female,52037,<=50K
34,1,SelfEmployed,Bachelor,UnMarried,Female,146589,<=50K
33,1,PrivateJob,Bachelor,Divorced,Female,131776,<=50K
33,1,PrivateJob,Bachelor,UnMarried,Female,254221,<=50K
35,1,PrivateJob,Bachelor,Married,Male,152909,>50K
39,1,SelfEmployed,Bachelor,UnMarried,Female,211785,<=50K
59,1,PrivateJob,Bachelor,Married,Male,160362,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Male,387215,<=50K
39,1,PrivateJob,Bachelor,Married,Male,187046,<=50K
19,1,SelfEmployed,Bachelor,UnMarried,Male,208874,<=50K
27,1,PrivateJob,Bachelor,UnMarried,Female,169631,<=50K
52,1,PrivateJob,School,Married,Male,202956,<=50K
59,1,SelfEmployed,Bachelor,Divorced,Female,80467,<=50K
28,1,PrivateJob,Bachelor,Divorced,Female,407672,<=50K
37,1,PrivateJob,Bachelor,Divorced,Female,243425,<=50K
50,1,SelfEmployed,School,Married,Male,174964,<=50K
36,1,PrivateJob,Bachelor,Married,Male,347491,>50K
34,1,PrivateJob,Bachelor,Married,Male,146161,>50K
23,1,PrivateJob,Bachelor,UnMarried,Male,449432,<=50K
19,1,SelfEmployed,School,UnMarried,Female,175499,<=50K
33,1,PrivateJob,Bachelor,Divorced,Male,288825,<=50K
27,1,GovtJob,Masters,UnMarried,Male,134813,<=50K
31,1,GovtJob,Masters,Married,Male,190401,<=50K
21,1,PrivateJob,School,Married,Male,260617,<=50K
31,1,PrivateJob,Bachelor,Married,Male,45604,<=50K
59,1,PrivateJob,Bachelor,Married,Male,67841,>50K
40,1,GovtJob,Masters,Married,Male,244522,>50K
19,1,PrivateJob,School,UnMarried,Male,430471,<=50K
47,1,PrivateJob,Bachelor,Married,Male,194698,<=50K
34,1,PrivateJob,Bachelor,UnMarried,Male,94235,<=50K
57,1,PrivateJob,Bachelor,Married,Male,188330,<=50K
51,1,GovtJob,School,Married,Male,146181,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,177125,<=50K
30,1,SelfEmployed,Bachelor,Married,Male,68330,<=50K
46,1,PrivateJob,Bachelor,Divorced,Male,95636,<=50K
40,1,PrivateJob,Bachelor,UnMarried,Female,238329,<=50K
52,1,PrivateJob,School,Married,Male,416129,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Male,285004,<=50K
90,1,SelfEmployed,Bachelor,Widowed,Female,256514,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Female,186294,<=50K
43,1,PrivateJob,Bachelor,Divorced,Male,188786,<=50K
38,1,GovtJob,Bachelor,Divorced,Female,31352,>50K
22,1,PrivateJob,Bachelor,UnMarried,Female,197613,<=50K
33,1,GovtJob,Bachelor,UnMarried,Female,161942,<=50K
34,1,PrivateJob,Bachelor,Married,Male,275438,>50K
65,1,PrivateJob,Bachelor,Married,Male,361721,<=50K
50,1,PrivateJob,Bachelor,UnMarried,Male,144968,<=50K
29,1,PrivateJob,Bachelor,UnMarried,Male,190539,<=50K
25,1,PrivateJob,Bachelor,Married,Male,178037,<=50K
54,1,PrivateJob,Bachelor,Divorced,Female,306985,<=50K
49,1,PrivateJob,Bachelor,Married,Male,87928,>50K
44,1,PrivateJob,Bachelor,Married,Male,242619,<=50K
24,1,PrivateJob,School,Divorced,Female,154165,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Male,511331,<=50K
65,1,GovtJob,Bachelor,Married,Male,221026,<=50K
56,1,SelfEmployed,Bachelor,Married,Male,222182,<=50K
39,1,SelfEmployed,Bachelor,Married,Male,126569,>50K
23,1,PrivateJob,Bachelor,UnMarried,Female,202344,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Female,190423,<=50K
24,1,PrivateJob,School,UnMarried,Male,238917,<=50K
41,1,PrivateJob,Bachelor,Married,Male,221947,>50K
40,1,SelfEmployed,Bachelor,Married,Male,37997,<=50K
55,1,PrivateJob,Bachelor,Married,Male,147098,>50K
38,1,PrivateJob,Bachelor,Divorced,Female,278253,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Female,195411,<=50K
44,1,PrivateJob,Bachelor,Married,Male,76196,<=50K
45,1,PrivateJob,Bachelor,Married,Male,120131,>50K
20,1,SelfEmployed,Bachelor,UnMarried,Female,186014,<=50K
29,1,PrivateJob,Bachelor,UnMarried,Male,205903,<=50K
43,1,GovtJob,Bachelor,Married,Male,125405,<=50K
30,1,PrivateJob,School,Divorced,Male,219838,<=50K
28,1,GovtJob,Bachelor,UnMarried,Female,19395,<=50K
31,1,PrivateJob,Bachelor,Married,Male,223327,>50K
52,1,PrivateJob,Bachelor,Divorced,Female,114062,<=50K
36,1,PrivateJob,Bachelor,Married,Female,95654,>50K
38,1,PrivateJob,Bachelor,Married,Male,177305,<=50K
66,1,SelfEmployed,Bachelor,Married,Male,299616,<=50K
63,1,SelfEmployed,Bachelor,Married,Male,117681,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,237651,<=50K
33,1,GovtJob,Bachelor,Divorced,Male,150570,<=50K
46,1,GovtJob,Bachelor,Divorced,Female,106705,<=50K
20,1,SelfEmployed,Bachelor,UnMarried,Male,174714,<=50K
47,1,SelfEmployed,Bachelor,UnMarried,Male,175958,<=50K
33,1,PrivateJob,Doctorate,Married,Male,144064,>50K
66,1,SelfEmployed,School,UnMarried,Male,107112,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Female,54152,<=50K
28,1,PrivateJob,Bachelor,Divorced,Male,152951,<=50K
46,1,PrivateJob,Bachelor,Divorced,Female,190487,<=50K
25,1,PrivateJob,Bachelor,Married,Male,306666,<=50K
37,1,PrivateJob,Bachelor,Married,Male,195148,<=50K
31,1,SelfEmployed,School,Married,Male,226624,<=50K
49,1,PrivateJob,Bachelor,Married,Male,157569,<=50K
22,1,GovtJob,Bachelor,Married,Male,22966,<=50K
52,1,PrivateJob,Bachelor,Married,Female,379682,>50K
29,1,PrivateJob,Bachelor,Married,Female,446559,<=50K
18,0,PrivateJob,School,UnMarried,Female,41794,<=50K
31,1,GovtJob,Bachelor,Married,Male,90409,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Female,125491,<=50K
27,1,SelfEmployed,Bachelor,Married,Female,129661,>50K
54,1,SelfEmployed,School,Married,Male,104748,<=50K
50,1,GovtJob,Bachelor,Divorced,Female,169182,<=50K
46,1,PrivateJob,Masters,Married,Male,324655,>50K
24,1,PrivateJob,Bachelor,UnMarried,Female,122272,<=50K
17,0,SelfEmployed,School,UnMarried,Female,114798,<=50K
49,1,SelfEmployed,Bachelor,Divorced,Male,289707,<=50K
54,1,GovtJob,Bachelor,Married,Male,137691,>50K
41,1,PrivateJob,Bachelor,Married,Male,84610,>50K
49,1,PrivateJob,Bachelor,Married,Male,166789,<=50K
36,1,GovtJob,Bachelor,UnMarried,Female,348728,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Male,348092,<=50K
63,1,PrivateJob,Bachelor,Widowed,Female,154526,<=50K
67,1,PrivateJob,Bachelor,Married,Male,288371,>50K
23,1,PrivateJob,Bachelor,UnMarried,Male,182342,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Male,244366,<=50K
66,1,PrivateJob,Bachelor,Married,Male,102423,<=50K
25,1,PrivateJob,School,Married,Male,259688,<=50K
30,1,PrivateJob,Bachelor,Divorced,Female,98733,<=50K
35,1,PrivateJob,Bachelor,Married,Male,174856,<=50K
67,1,SelfEmployed,School,Married,Male,141797,<=50K
30,1,PrivateJob,School,UnMarried,Male,327202,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Female,76996,<=50K
34,1,PrivateJob,Bachelor,Married,Male,260560,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,370990,<=50K
18,0,PrivateJob,School,UnMarried,Male,129010,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,452640,<=50K
76,1,SelfEmployed,School,Married,Male,120796,<=50K
51,1,GovtJob,Bachelor,Married,Male,45334,<=50K
26,1,PrivateJob,Bachelor,Married,Female,229523,<=50K
18,0,PrivateJob,School,UnMarried,Female,127388,<=50K
18,0,SelfEmployed,School,UnMarried,Male,395567,<=50K
34,1,PrivateJob,Bachelor,Married,Male,119422,<=50K
59,1,PrivateJob,Bachelor,Divorced,Female,193895,<=50K
55,1,PrivateJob,Bachelor,Divorced,Male,163083,>50K
33,1,SelfEmployed,Bachelor,UnMarried,Male,155343,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Female,73895,<=50K
48,1,PrivateJob,Bachelor,Widowed,Female,107682,<=50K
64,1,PrivateJob,Bachelor,Divorced,Female,321166,<=50K
47,1,GovtJob,Masters,UnMarried,Female,154940,>50K
26,1,PrivateJob,Bachelor,UnMarried,Female,103700,<=50K
36,1,PrivateJob,Bachelor,Married,Male,63509,>50K
21,1,PrivateJob,Bachelor,Married,Male,243842,<=50K
54,1,SelfEmployed,School,UnMarried,Female,187221,<=50K
30,1,PrivateJob,Bachelor,UnMarried,Male,58597,<=50K
41,1,SelfEmployed,Bachelor,Divorced,Male,190290,<=50K
53,1,SelfEmployed,Masters,UnMarried,Female,158352,>50K
34,1,PrivateJob,Bachelor,UnMarried,Male,62165,<=50K
20,1,SelfEmployed,Bachelor,UnMarried,Female,307149,<=50K
24,1,PrivateJob,School,UnMarried,Male,280134,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Female,118736,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Female,171114,<=50K
35,1,PrivateJob,Bachelor,Divorced,Female,169638,<=50K
41,1,PrivateJob,Bachelor,Divorced,Male,125461,>50K
33,1,PrivateJob,School,UnMarried,Male,145434,<=50K
18,0,PrivateJob,Bachelor,UnMarried,Female,152182,<=50K
27,1,SelfEmployed,Bachelor,Divorced,Male,233724,<=50K
32,1,PrivateJob,Bachelor,Divorced,Female,153963,<=50K
51,1,GovtJob,Bachelor,UnMarried,Male,88120,<=50K
38,1,PrivateJob,Bachelor,Divorced,Female,96330,<=50K
41,1,GovtJob,Bachelor,Married,Female,66118,<=50K
26,1,PrivateJob,Bachelor,Married,Male,182178,<=50K
38,1,SelfEmployed,Bachelor,Divorced,Male,53628,<=50K
54,1,PrivateJob,School,Married,Male,174865,>50K
30,1,PrivateJob,Bachelor,UnMarried,Female,66194,<=50K
31,1,PrivateJob,Bachelor,Widowed,Female,73796,<=50K
26,1,GovtJob,Bachelor,UnMarried,Male,28366,<=50K
75,1,SelfEmployed,Doctorate,Married,Male,231741,<=50K
29,1,PrivateJob,Masters,UnMarried,Male,237865,<=50K
61,1,PrivateJob,Bachelor,Married,Male,195453,>50K
24,1,PrivateJob,Bachelor,Divorced,Female,116934,<=50K
22,1,SelfEmployed,School,UnMarried,Male,87867,<=50K
34,1,PrivateJob,Bachelor,UnMarried,Male,456399,<=50K
42,1,PrivateJob,Bachelor,Divorced,Male,263608,<=50K
24,1,PrivateJob,School,UnMarried,Male,263498,<=50K
42,1,SelfEmployed,Bachelor,Married,Male,183765,<=50K
27,1,GovtJob,Bachelor,UnMarried,Male,469705,<=50K
39,1,GovtJob,Bachelor,Married,Female,113253,>50K
20,1,PrivateJob,Bachelor,UnMarried,Male,138768,<=50K
51,1,PrivateJob,School,UnMarried,Female,302146,<=50K
68,1,PrivateJob,Bachelor,Married,Male,253866,<=50K
28,1,GovtJob,Bachelor,UnMarried,Male,214858,<=50K
43,1,PrivateJob,Bachelor,Divorced,Female,243476,<=50K
35,1,PrivateJob,Bachelor,Married,Male,169104,<=50K
44,1,PrivateJob,Bachelor,Divorced,Female,103218,<=50K
41,1,PrivateJob,Bachelor,UnMarried,Male,57233,<=50K
44,1,PrivateJob,Bachelor,Married,Male,228320,>50K
20,1,PrivateJob,Bachelor,Married,Female,217421,<=50K
46,1,PrivateJob,Bachelor,Married,Male,185041,>50K
27,1,SelfEmployed,Bachelor,Married,Male,37302,>50K
32,1,PrivateJob,Bachelor,UnMarried,Male,261059,<=50K
46,1,PrivateJob,Bachelor,Divorced,Male,59767,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Male,333541,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Female,133352,<=50K
36,1,PrivateJob,Bachelor,Married,Female,99270,<=50K
49,1,PrivateJob,Bachelor,Married,Male,204629,>50K
32,1,PrivateJob,Bachelor,Married,Male,34104,>50K
32,1,PrivateJob,Bachelor,Married,Male,312667,>50K
49,1,PrivateJob,Bachelor,Married,Male,329603,>50K
36,1,PrivateJob,Bachelor,UnMarried,Male,281021,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Male,275385,<=50K
52,1,GovtJob,Bachelor,Divorced,Female,129177,<=50K
42,1,PrivateJob,Bachelor,Married,Male,385591,>50K
22,1,SelfEmployed,Bachelor,UnMarried,Male,201179,<=50K
72,1,PrivateJob,Bachelor,Widowed,Female,38360,<=50K
30,1,GovtJob,Bachelor,Divorced,Female,73796,<=50K
44,1,PrivateJob,Bachelor,Married,Male,67671,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Female,257621,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Male,180052,<=50K
59,1,PrivateJob,Bachelor,Divorced,Male,656036,<=50K
46,1,PrivateJob,Bachelor,Divorced,Female,215943,<=50K
30,1,PrivateJob,Bachelor,Married,Male,488720,<=50K
64,1,GovtJob,School,Widowed,Female,199298,<=50K
31,1,PrivateJob,Bachelor,Married,Female,305692,<=50K
64,1,PrivateJob,Bachelor,Married,Male,114994,<=50K
45,1,PrivateJob,Bachelor,UnMarried,Female,88265,<=50K
59,1,PrivateJob,Bachelor,Married,Male,168569,>50K
32,1,PrivateJob,Bachelor,UnMarried,Female,175413,<=50K
43,1,PrivateJob,Bachelor,Married,Male,161226,<=50K
66,1,SelfEmployed,School,Divorced,Female,160995,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Male,208598,<=50K
49,1,SelfEmployed,Bachelor,Married,Male,200471,<=50K
32,1,PrivateJob,School,Married,Male,256609,<=50K
49,1,PrivateJob,Bachelor,UnMarried,Female,176684,<=50K
33,1,PrivateJob,Bachelor,Divorced,Male,206512,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Female,212640,<=50K
47,1,PrivateJob,Bachelor,Married,Male,148724,<=50K
41,1,PrivateJob,Bachelor,UnMarried,Male,266510,<=50K
34,1,GovtJob,Masters,Married,Male,240252,>50K
25,1,PrivateJob,Bachelor,UnMarried,Female,358975,<=50K
20,1,SelfEmployed,Bachelor,UnMarried,Female,124242,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,434710,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Male,204338,<=50K
46,1,PrivateJob,School,Married,Male,241844,<=50K
37,1,PrivateJob,School,Married,Male,191342,<=50K
41,1,PrivateJob,Bachelor,Married,Male,221947,>50K
44,1,PrivateJob,Bachelor,UnMarried,Male,111483,<=50K
30,1,PrivateJob,Bachelor,Married,Male,65278,>50K
54,1,PrivateJob,Bachelor,Married,Male,133403,<=50K
35,1,SelfEmployed,Bachelor,Married,Male,166416,<=50K
58,1,SelfEmployed,Bachelor,Widowed,Female,142158,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,221480,<=50K
35,1,SelfEmployed,Masters,Married,Male,189878,>50K
35,1,PrivateJob,Bachelor,Married,Male,278403,>50K
19,1,PrivateJob,Bachelor,UnMarried,Male,184710,<=50K
48,1,PrivateJob,Bachelor,Divorced,Female,177775,<=50K
56,1,SelfEmployed,Bachelor,Married,Male,275943,<=50K
65,1,SelfEmployed,Bachelor,Widowed,Female,225473,<=50K
40,1,PrivateJob,Bachelor,Divorced,Male,289403,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Female,269060,<=50K
45,1,PrivateJob,Bachelor,Married,Male,449354,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Male,214413,<=50K
32,1,PrivateJob,Bachelor,Married,Male,80058,<=50K
35,1,PrivateJob,Bachelor,Divorced,Male,202027,>50K
22,1,SelfEmployed,Bachelor,UnMarried,Male,123440,<=50K
37,1,PrivateJob,Bachelor,Divorced,Female,191524,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Male,308144,<=50K
64,1,PrivateJob,School,Married,Male,164204,<=50K
46,1,PrivateJob,Bachelor,Married,Male,205100,>50K
30,1,PrivateJob,Bachelor,UnMarried,Male,195750,<=50K
63,1,PrivateJob,Bachelor,Divorced,Male,149756,>50K
51,1,GovtJob,Bachelor,Married,Male,240358,>50K
68,1,SelfEmployed,School,Married,Male,241174,<=50K
36,1,PrivateJob,Doctorate,Married,Male,356838,<=50K
28,1,SelfEmployed,Bachelor,UnMarried,Male,115705,<=50K
41,1,GovtJob,Bachelor,Married,Male,137142,<=50K
47,1,PrivateJob,Bachelor,Married,Male,296066,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Female,401335,<=50K
33,1,SelfEmployed,Bachelor,UnMarried,Male,182771,<=50K
34,1,SelfEmployed,Bachelor,Married,Male,186824,>50K
46,1,GovtJob,Bachelor,Married,Male,162187,>50K
28,1,PrivateJob,Bachelor,Married,Female,98010,<=50K
36,1,PrivateJob,Bachelor,Married,Male,172538,>50K
18,0,PrivateJob,Bachelor,UnMarried,Female,80163,<=50K
33,1,GovtJob,Masters,Married,Male,43959,>50K
51,1,PrivateJob,Bachelor,Married,Male,162632,>50K
56,1,SelfEmployed,Bachelor,Married,Male,115422,<=50K
54,1,PrivateJob,Bachelor,UnMarried,Female,100933,<=50K
29,1,PrivateJob,Bachelor,UnMarried,Female,270379,<=50K
40,1,PrivateJob,Bachelor,Divorced,Female,20109,<=50K
